roots,max_family_size,citation_completeness,paraphrase_rate,topic_contamination,cases,method,tp,fp,tn,fn,precision,recall,f1,false_independence,false_dependence,source_count_error,brier,brier_mcse,log_loss,accuracy,confidently_wrong,sharpness
10,5,0.5,0.8,0.5,160,citation,2311,0,63137,3978,1.0,0.3674670058832883,0.5374418604651163,0.6325329941167117,0.0,0.96,0.06127529906457414,0.0171656933107251,0.3022797349115847,0.925,0.04375,0.4808892015776551
10,5,0.5,0.8,0.5,160,text,4000,34854,28283,2289,0.10294950326864673,0.6360311655271108,0.17721462906762953,0.3639688344728892,0.5520376324500689,0.280625,0.10290866388639146,0.018466329971234634,0.3421040311557989,0.8625,0.04375,0.4090049545752604
10,5,0.5,0.8,0.5,160,hybrid,5290,44961,18176,999,0.10527153688483812,0.8411512164096041,0.1871241598868058,0.15884878359039592,0.7121180924022364,0.5193749999999999,0.10365859457275088,0.015653281214010665,0.3415542595115624,0.8625,0.025,0.34849242597944863
10,5,0.9,0.0,0.1,160,oracle,6356,0,64190,0,1.0,1.0,1.0,0.0,0.0,0.0,0.025072004906888896,0.008212625350977014,0.0848581761419692,0.9625,0.00625,0.456657028119701
10,5,0.9,0.0,0.1,160,all_independent,0,0,64190,6356,1.0,0.0,0.0,1.0,0.0,1.9875,0.05259732666405126,0.016160906130008226,0.28724163834166294,0.93125,0.0375,0.4823555450184103
10,5,0.9,0.0,0.1,160,all_one,6356,64190,0,0,0.09009724151617385,1.0,0.16530129255415985,0.0,1.0,0.9,0.13431096237086543,0.005089770107871974,0.45000894842364947,0.93125,0.0,0.14806269238913214
10,5,0.9,0.0,0.1,160,citation,5414,0,64190,942,1.0,0.8517935808684708,0.9199660152931181,0.14820641913152927,0.0,0.1875,0.03394723414230309,0.011536354678010728,0.1112024976728954,0.9625,0.0125,0.4692152646521703
10,5,0.9,0.0,0.1,160,text,6356,0,64190,0,1.0,1.0,1.0,0.0,0.0,0.0,0.025072004906888896,0.008212625350977014,0.0848581761419692,0.9625,0.00625,0.456657028119701
10,5,0.9,0.0,0.1,160,hybrid,6356,0,64190,0,1.0,1.0,1.0,0.0,0.0,0.0,0.025072004906888896,0.008212625350977014,0.0848581761419692,0.9625,0.00625,0.456657028119701
10,5,0.9,0.0,0.5,160,oracle,6512,0,65945,0,1.0,1.0,1.0,0.0,0.0,0.0,0.04129584436843848,0.01206667184354896,0.14396891704228612,0.95,0.0125,0.4533445328337441
10,5,0.9,0.0,0.5,160,all_independent,0,0,65945,6512,1.0,0.0,0.0,1.0,0.0,2.019375,0.0886025006391533,0.02099185894394416,0.49096231250322536,0.9,0.06875,0.4865518002379183
10,5,0.9,0.0,0.5,160,all_one,6512,65945,0,0,0.08987399423106118,1.0,0.16492547708594513,0.0,1.0,0.9,0.1378187347713618,0.0056862344387557315,0.45628808516235625,0.9,0.0,0.1490470981605034
10,5,0.9,0.0,0.5,160,citation,5470,0,65945,1042,1.0,0.839987714987715,0.9130362209981638,0.160012285012285,0.0,0.203125,0.050712811763834555,0.012716314462480312,0.17069570586398752,0.925,0.01875,0.44833647373988245
10,5,0.9,0.0,0.5,160,text,6512,56834,9111,0,0.10280049253307233,1.0,0.1864353402616737,0.0,0.8618394116309045,0.75875,0.12936911017903077,0.012765684937207807,0.4138448949709562,0.8875,0.00625,0.24927596004542366
10,5,0.9,0.0,0.5,160,hybrid,6512,56834,9111,0,0.10280049253307233,1.0,0.1864353402616737,0.0,0.8618394116309045,0.75875,0.12936911017903077,0.012765684937207807,0.4138448949709562,0.8875,0.00625,0.24927596004542366
10,5,0.9,0.4,0.1,160,oracle,6338,0,63932,0,1.0,1.0,1.0,0.0,0.0,0.0,0.03132749873910116,0.010960912855728228,0.1132663511316289,0.95625,0.0125,0.46778824178081146
10,5,0.9,0.4,0.1,160,all_independent,0,0,63932,6338,1.0,0.0,0.0,1.0,0.0,1.98375,0.0673280143923075,0.01871925182870687,0.4797978097313256,0.925,0.05625,0.4875351206229518
10,5,0.9,0.4,0.1,160,all_one,6338,63932,0,0,0.0901949622883165,1.0,0.16546574770258982,0.0,1.0,0.9,0.13413832053218888,0.005315492868337286,0.44957959840319195,0.925,0.0,0.151466207800875
10,5,0.9,0.4,0.1,160,citation,5293,0,63932,1045,1.0,0.8351214894288419,0.9101538990628493,0.1648785105711581,0.0,0.20875,0.0374418313463221,0.012249864027510349,0.133548002582295,0.95,0.0125,0.47126115875678687
10,5,0.9,0.4,0.1,160,text,5937,0,63932,401,1.0,0.9367308299147996,0.9673319755600814,0.06326917008520037,0.0,0.0875,0.04132729601237853,0.013448810732178552,0.14565543878828988,0.95625,0.025,0.4709538645844475
10,5,0.9,0.4,0.1,160,hybrid,6290,0,63932,48,1.0,0.9924266330072579,0.9961989230281914,0.00757336699274219,0.0,0.01,0.03215639087919627,0.011312414483187495,0.11778850813033018,0.95625,0.01875,0.4683002901728474
10,5,0.9,0.4,0.5,160,oracle,6585,0,66372,0,1.0,1.0,1.0,0.0,0.0,0.0,0.021489297057827126,0.008590710827344453,0.07032560101038697,0.96875,0.00625,0.47359799332130237
10,5,0.9,0.4,0.5,160,all_independent,0,0,66372,6585,1.0,0.0,0.0,1.0,0.0,2.0300000000000002,0.035653018268856904,0.01344966128429075,0.18821729532562925,0.95625,0.025,0.48995683993900074
10,5,0.9,0.4,0.5,160,all_one,6585,66372,0,0,0.09025864550351577,1.0,0.16557290488044052,0.0,1.0,0.9,0.12980761611058952,0.004558790814499319,0.4409816752201342,0.95625,0.0,0.1513565357959888
10,5,0.9,0.4,0.5,160,citation,5539,0,66372,1046,1.0,0.8411541381928626,0.9137248432860443,0.15884586180713745,0.0,0.2125,0.025820114106150528,0.01035660090939138,0.09404368524040196,0.9625,0.0125,0.4794276793173597
10,5,0.9,0.4,0.5,160,text,6569,56627,9745,16,0.10394645230710804,0.9975702353834472,0.18827474527450166,0.0024297646165527716,0.8531760380883505,0.746875,0.08227057572416724,0.008214459455255192,0.29184030154260887,0.94375,0.0,0.283945861408949
10,5,0.9,0.4,0.5,160,hybrid,6584,56891,9481,1,0.10372587632926349,0.9998481397114655,0.18795318298601196,0.00015186028853454822,0.8571536189959622,0.75125,0.08352417555188277,0.007924046348891349,0.295433613830665,0.94375,0.0,0.2792499209498417
10,5,0.9,0.8,0.1,160,oracle,6191,0,63983,0,1.0,1.0,1.0,0.0,0.0,0.0,0.031170624036959298,0.010719886901024977,0.10633819820669892,0.96875,0.00625,0.46590516728935577
10,5,0.9,0.8,0.1,160,all_independent,0,0,63983,6191,1.0,0.0,0.0,1.0,0.0,1.9768750000000002,0.04850482551623137,0.01583138791175207,0.23412509200711362,0.94375,0.0375,0.4903033885068244
10,5,0.9,0.8,0.1,160,all_one,6191,63983,0,0,0.08822355858295094,1.0,0.16214234269626138,0.0,1.0,0.9,0.1298048624585141,0.0047060591905980715,0.4409197512361098,0.94375,0.0,0.15229022693915495
10,5,0.9,0.8,0.1,160,citation,5250,0,63983,941,1.0,0.8480051687934098,0.9177519447600735,0.15199483120659021,0.0,0.1975,0.04274910311029119,0.013453016527263276,0.15227781346925134,0.95,0.025,0.4714286609046051
10,5,0.9,0.8,0.1,160,text,237,0,63983,5954,1.0,0.03828137619124536,0.07373988799004356,0.9617186238087546,0.0,1.841875,0.04994910670437144,0.01607001601799802,0.2699603001608888,0.94375,0.03125,0.49054606754704916
10,5,0.9,0.8,0.1,160,hybrid,5343,0,63983,848,1.0,0.8630269746406073,0.926478238252124,0.13697302535939268,0.0,0.175625,0.045184538580753886,0.01427723934379918,0.16903645080241556,0.95,0.03125,0.47305403999714
10,5,0.9,0.8,0.5,160,oracle,6386,0,65468,0,1.0,1.0,1.0,0.0,0.0,0.0,0.034518307191811023,0.01036017287908799,0.11353096807887231,0.95,0.0125,0.455823306497577
10,5,0.9,0.8,0.5,160,all_independent,0,0,65468,6386,1.0,0.0,0.0,1.0,0.0,2.0125,0.051396171958784466,0.016338877716577795,0.3002005588952935,0.94375,0.04375,0.48893748296396533
10,5,0.9,0.8,0.5,160,all_one,6386,65468,0,0,0.08887466251008991,1.0,0.16324130879345602,0.0,1.0,0.9,0.13017152230114643,0.004949312145901138,0.4410953793172162,0.94375,0.0,0.1537344228593313
10,5,0.9,0.8,0.5,160,citation,5396,0,65468,990,1.0,0.8449733792671469,0.915973518927177,0.15502662073285312,0.0,0.191875,0.03863280816321016,0.01197680204950483,0.13702403677538905,0.95,0.00625,0.46335609935387917
10,5,0.9,0.8,0.5,160,text,3918,35796,29672,2468,0.0986553860099713,0.6135295959912308,0.1699783080260304,0.3864704040087692,0.5467709415286858,0.28625,0.09460209561899742,0.018823296409303112,0.3583719485192411,0.88125,0.04375,0.4276402946565576
10,5,0.9,0.8,0.5,160,hybrid,6179,54234,11234,207,0.10227931074437621,0.9675853429376762,0.18500276950253747,0.03241465706232383,0.8284047168082116,0.7175,0.10615377591939319,0.012649203348391447,0.34726806920681585,0.8625,0.0125,0.29389341657367946
10,10,0.0,0.0,0.1,160,oracle,26091,0,216864,0,1.0,1.0,1.0,0.0,0.0,0.0,0.029793925840914608,0.007659621922387364,0.09989015740089109,0.96875,0.0,0.43898730478002557
10,10,0.0,0.0,0.1,160,all_independent,0,0,216864,26091,1.0,0.0,0.0,1.0,0.0,4.483124999999999,0.06302337232002157,0.017647086587833004,0.3879222042241794,0.925,0.05,0.48050202256922436
10,10,0.0,0.0,0.1,160,all_one,26091,216864,0,0,0.10739025745508428,1.0,0.19395196360473674,0.0,1.0,0.9,0.14290713574121966,0.005099140696464339,0.4685474285128885,0.925,0.0,0.1354216588866427
10,10,0.0,0.0,0.1,160,citation,0,0,216864,26091,1.0,0.0,0.0,1.0,0.0,4.483124999999999,0.06302337232002157,0.017647086587833004,0.3879222042241794,0.925,0.05,0.48050202256922436
10,10,0.0,0.0,0.1,160,text,26091,0,216864,0,1.0,1.0,1.0,0.0,0.0,0.0,0.029793925840914608,0.007659621922387364,0.09989015740089109,0.96875,0.0,0.43898730478002557
10,10,0.0,0.0,0.1,160,hybrid,26091,0,216864,0,1.0,1.0,1.0,0.0,0.0,0.0,0.029793925840914608,0.007659621922387364,0.09989015740089109,0.96875,0.0,0.43898730478002557
10,10,0.0,0.0,0.5,160,oracle,26585,0,218566,0,1.0,1.0,1.0,0.0,0.0,0.0,0.02061101572165385,0.005241928651673742,0.07371394880017718,0.975,0.0,0.4462339832855893
10,10,0.0,0.0,0.5,160,all_independent,0,0,218566,26585,1.0,0.0,0.0,1.0,0.0,4.514374999999999,0.07825193459652965,0.02016655082709414,0.5483538466818157,0.9125,0.06875,0.487404857460087
10,10,0.0,0.0,0.5,160,all_one,26585,218566,0,0,0.10844336755713825,1.0,0.19566785409367915,0.0,1.0,0.9,0.14243721179748275,0.0052356413522399075,0.467484722019673,0.9125,0.0,0.13822249148395976
10,10,0.0,0.0,0.5,160,citation,0,0,218566,26585,1.0,0.0,0.0,1.0,0.0,4.514374999999999,0.07825193459652965,0.02016655082709414,0.5483538466818157,0.9125,0.06875,0.487404857460087
10,10,0.0,0.0,0.5,160,text,26585,213219,5347,0,0.11086137011893046,1.0,0.19959532863594218,0.0,0.9755359937044188,0.8543750000000001,0.130264673893204,0.008052439365606347,0.4271945537655123,0.91875,0.0,0.18490140913993156
10,10,0.0,0.0,0.5,160,hybrid,26585,213219,5347,0,0.11086137011893046,1.0,0.19959532863594218,0.0,0.9755359937044188,0.8543750000000001,0.130264673893204,0.008052439365606347,0.4271945537655123,0.91875,0.0,0.18490140913993156
10,10,0.0,0.4,0.1,160,oracle,26029,0,213654,0,1.0,1.0,1.0,0.0,0.0,0.0,0.03692498856187827,0.01085141860248803,0.11975070125257534,0.94375,0.0125,0.4564270610657852
10,10,0.0,0.4,0.1,160,all_independent,0,0,213654,26029,1.0,0.0,0.0,1.0,0.0,4.460625,0.054808797962868805,0.017542243432214406,0.5116240765789286,0.94375,0.05,0.49408924407824106
10,10,0.0,0.4,0.1,160,all_one,26029,213654,0,0,0.10859760600459774,1.0,0.19591888962485698,0.0,1.0,0.9,0.13138510507937068,0.005116949345692261,0.44285918356094484,0.94375,0.0,0.15294331285346968
10,10,0.0,0.4,0.1,160,citation,0,0,213654,26029,1.0,0.0,0.0,1.0,0.0,4.460625,0.054808797962868805,0.017542243432214406,0.5116240765789286,0.94375,0.05,0.49408924407824106
10,10,0.0,0.4,0.1,160,text,24361,0,213654,1668,1.0,0.9359176303353951,0.9668981940861282,0.06408236966460486,0.0,0.169375,0.03809527924558704,0.01181795786072063,0.115301114419519,0.94375,0.01875,0.4679916779330141
10,10,0.0,0.4,0.1,160,hybrid,24361,0,213654,1668,1.0,0.9359176303353951,0.9668981940861282,0.06408236966460486,0.0,0.169375,0.03809527924558704,0.01181795786072063,0.115301114419519,0.94375,0.01875,0.4679916779330141
10,10,0.0,0.4,0.5,160,oracle,26367,0,215406,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0405075293586281,0.01281386688631766,0.14968465912415013,0.95,0.01875,0.4639764139633444
10,10,0.0,0.4,0.5,160,all_independent,0,0,215406,26367,1.0,0.0,0.0,1.0,0.0,4.48125,0.07123377393521707,0.019897943525819514,0.9599720730047039,0.925,0.06875,0.49329079242624746
10,10,0.0,0.4,0.5,160,all_one,26367,215406,0,0,0.10905684257547368,1.0,0.19666592078764825,0.0,1.0,0.9,0.14434283889165897,0.005761356329088042,0.4719242185743444,0.925,0.0,0.14033701450518904
10,10,0.0,0.4,0.5,160,citation,0,0,215406,26367,1.0,0.0,0.0,1.0,0.0,4.48125,0.07123377393521707,0.019897943525819514,0.9599720730047039,0.925,0.06875,0.49329079242624746
10,10,0.0,0.4,0.5,160,text,26284,210503,4903,83,0.11100271552070004,0.9968521257632647,0.19976135646807575,0.003147874236735313,0.9772383313371029,0.849375,0.14289674096805133,0.009575957097048268,0.458686577484629,0.85,0.0,0.18220611045784657
10,10,0.0,0.4,0.5,160,hybrid,26284,210503,4903,83,0.11100271552070004,0.9968521257632647,0.19976135646807575,0.003147874236735313,0.9772383313371029,0.849375,0.14289674096805133,0.009575957097048268,0.458686577484629,0.85,0.0,0.18220611045784657
10,10,0.0,0.8,0.1,160,oracle,25553,0,208309,0,1.0,1.0,1.0,0.0,0.0,0.0,0.023354714793290966,0.0074822692822684765,0.08406353959068026,0.975,0.0,0.45070812635882707
10,10,0.0,0.8,0.1,160,all_independent,0,0,208309,25553,1.0,0.0,0.0,1.0,0.0,4.391875000000001,0.04756244894653064,0.015611215749638774,0.4452134815575933,0.9375,0.0375,0.48742453981770595
10,10,0.0,0.8,0.1,160,all_one,25553,208309,0,0,0.10926529320710504,1.0,0.1970047992598732,0.0,1.0,0.9,0.14032499407617824,0.004958800730612368,0.4631843412024378,0.9375,0.0,0.13861334897313243
10,10,0.0,0.8,0.1,160,citation,0,0,208309,25553,1.0,0.0,0.0,1.0,0.0,4.391875000000001,0.04756244894653064,0.015611215749638774,0.4452134815575933,0.9375,0.0375,0.48742453981770595
10,10,0.0,0.8,0.1,160,text,595,0,208309,24958,1.0,0.02328493718937111,0.04551017286216919,0.9767150628106289,0.0,4.0756250000000005,0.04170168744101385,0.01479500146669412,0.4222551178395987,0.95625,0.03125,0.49017954268527353
10,10,0.0,0.8,0.1,160,hybrid,595,0,208309,24958,1.0,0.02328493718937111,0.04551017286216919,0.9767150628106289,0.0,4.0756250000000005,0.04170168744101385,0.01479500146669412,0.4222551178395987,0.95625,0.03125,0.49017954268527353
10,10,0.0,0.8,0.5,160,oracle,26716,0,219427,0,1.0,1.0,1.0,0.0,0.0,0.0,0.04817976799266753,0.013830540743608065,0.16958580965275608,0.9375,0.025,0.4584417623070006
10,10,0.0,0.8,0.5,160,all_independent,0,0,219427,26716,1.0,0.0,0.0,1.0,0.0,4.5356250000000005,0.06246375723943359,0.018721841439425506,0.9061206082327258,0.9375,0.05625,0.49321342482512903
10,10,0.0,0.8,0.5,160,all_one,26716,219427,0,0,0.10853853247908736,1.0,0.1958227509446271,0.0,1.0,0.9,0.1418879208449877,0.005526861642782651,0.46675790671752077,0.9375,0.0,0.14233432883097336
10,10,0.0,0.8,0.5,160,citation,0,0,219427,26716,1.0,0.0,0.0,1.0,0.0,4.5356250000000005,0.06246375723943359,0.018721841439425506,0.9061206082327258,0.9375,0.05625,0.49321342482512903
10,10,0.0,0.8,0.5,160,text,19118,153012,66415,7598,0.11106721663858711,0.7156011378948944,0.19228951047544332,0.28439886210510557,0.6973253063661263,0.24125000000000002,0.0850634316609719,0.018073979116717542,0.3268202578106915,0.9,0.04375,0.43956834850892046
10,10,0.0,0.8,0.5,160,hybrid,19118,153012,66415,7598,0.11106721663858711,0.7156011378948944,0.19228951047544332,0.28439886210510557,0.6973253063661263,0.24125000000000002,0.0850634316609719,0.018073979116717542,0.3268202578106915,0.9,0.04375,0.43956834850892046
10,10,0.5,0.0,0.1,160,oracle,26074,0,214714,0,1.0,1.0,1.0,0.0,0.0,0.0,0.02740067160306433,0.010434218715157683,0.09657411542478245,0.975,0.0125,0.46879832964019447
10,10,0.5,0.0,0.1,160,all_independent,0,0,214714,26074,1.0,0.0,0.0,1.0,0.0,4.474375,0.05812518650726571,0.017348122583592047,0.7081885414984258,0.9375,0.04375,0.48743589652920266
10,10,0.5,0.0,0.1,160,all_one,26074,214714,0,0,0.10828612721564197,1.0,0.19541186081195525,0.0,1.0,0.9,0.13446127758528423,0.00546219917339485,0.450183009169841,0.9375,0.0,0.1510900664993424
10,10,0.5,0.0,0.1,160,citation,6728,0,214714,19346,1.0,0.25803482396256805,0.4102188890921285,0.741965176037432,0.0,2.209375,0.06281910548146583,0.018586450020424018,0.4215116304230236,0.9375,0.05625,0.4896508384750501
10,10,0.5,0.0,0.1,160,text,26074,0,214714,0,1.0,1.0,1.0,0.0,0.0,0.0,0.02740067160306433,0.010434218715157683,0.09657411542478245,0.975,0.0125,0.46879832964019447
10,10,0.5,0.0,0.1,160,hybrid,26074,0,214714,0,1.0,1.0,1.0,0.0,0.0,0.0,0.02740067160306433,0.010434218715157683,0.09657411542478245,0.975,0.0125,0.46879832964019447
10,10,0.5,0.0,0.5,160,oracle,26584,0,220797,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0182158267659494,0.006062102280912526,0.061501186259046006,0.975,0.0,0.46162844337532033
10,10,0.5,0.0,0.5,160,all_independent,0,0,220797,26584,1.0,0.0,0.0,1.0,0.0,4.54,0.02701395630422911,0.011939884708595276,0.2268160798108208,0.96875,0.01875,0.49500623955891737
10,10,0.5,0.0,0.5,160,all_one,26584,220797,0,0,0.10746176949725322,1.0,0.19406858540324493,0.0,1.0,0.9,0.13275974456818695,0.0044839853702444525,0.44743251710076787,0.96875,0.0,0.14611697759090184
10,10,0.5,0.0,0.5,160,citation,6873,0,220797,19711,1.0,0.2585389708095095,0.4108557252592881,0.7414610291904905,0.0,2.25375,0.02409643697413979,0.010576822875363072,0.12541566736252918,0.96875,0.0125,0.4895472154341488
10,10,0.5,0.0,0.5,160,text,26584,215012,5785,0,0.11003493435321778,1.0,0.19825490342307406,0.0,0.9737994628550207,0.85375,0.11638978730593512,0.006960529249350037,0.3968369621778215,0.95625,0.0,0.19471942341998066
10,10,0.5,0.0,0.5,160,hybrid,26584,215012,5785,0,0.11003493435321778,1.0,0.19825490342307406,0.0,0.9737994628550207,0.85375,0.11638978730593512,0.006960529249350037,0.3968369621778215,0.95625,0.0,0.19471942341998066
10,10,0.5,0.4,0.1,160,oracle,26348,0,217158,0,1.0,1.0,1.0,0.0,0.0,0.0,0.011870776518029036,0.00383452963809701,0.04852055211173166,0.9875,0.0,0.46269253725645737
10,10,0.5,0.4,0.1,160,all_independent,0,0,217158,26348,1.0,0.0,0.0,1.0,0.0,4.4875,0.0441490846129013,0.01548370996783738,0.3367211846583776,0.95,0.0375,0.49555137779530495
10,10,0.5,0.4,0.1,160,all_one,26348,217158,0,0,0.10820267262408319,1.0,0.19527596403981412,0.0,1.0,0.9,0.1304222067374349,0.004875426262487585,0.44177918754433493,0.95,0.0,0.15217576224024057
10,10,0.5,0.4,0.1,160,citation,6598,0,217158,19750,1.0,0.250417488993472,0.40053420749104596,0.7495825110065281,0.0,2.261875,0.053764863504081536,0.01719364603145644,0.2805500895099528,0.94375,0.05,0.49263791497544285
10,10,0.5,0.4,0.1,160,text,24354,0,217158,1994,1.0,0.9243206315469865,0.9606721628338133,0.07567936845301351,0.0,0.203125,0.009871587323479316,0.003621596304440191,0.039282150262770626,0.9875,0.0,0.47026125271947594
10,10,0.5,0.4,0.1,160,hybrid,25576,0,217158,772,1.0,0.9706998633672385,0.9851321161697867,0.0293001366327615,0.0,0.076875,0.016086758689971184,0.005114476666145501,0.05634317873356296,0.975,0.0,0.46188362580069653
10,10,0.5,0.4,0.5,160,oracle,25852,0,209607,0,1.0,1.0,1.0,0.0,0.0,0.0,0.033853776499264014,0.011303995387253069,0.11782831360353799,0.95625,0.01875,0.4619528845514245
10,10,0.5,0.4,0.5,160,all_independent,0,0,209607,25852,1.0,0.0,0.0,1.0,0.0,4.41,0.04924120971966646,0.0161464537344894,0.7732219763820776,0.94375,0.04375,0.48846440710932776
10,10,0.5,0.4,0.5,160,all_one,25852,209607,0,0,0.10979406181118581,1.0,0.19786384805844376,0.0,1.0,0.9,0.13481413833577724,0.0052754511855623186,0.4516799155601497,0.94375,0.0,0.14976363609973128
10,10,0.5,0.4,0.5,160,citation,6186,0,209607,19666,1.0,0.23928516168961783,0.38616642736750106,0.7607148383103822,0.0,2.273125,0.051739982730873144,0.0168937353348461,0.45392829898239473,0.94375,0.05,0.4924367852780276
10,10,0.5,0.4,0.5,160,text,25767,203229,6378,85,0.11252161609809778,0.996712053226056,0.20221465344048217,0.0032879467739439887,0.9695716269017733,0.83625,0.11125105546774945,0.007379264945046201,0.3777226681814396,0.91875,0.0,0.21288804512964354
10,10,0.5,0.4,0.5,160,hybrid,25838,203635,5972,14,0.11259712471619755,0.999458455825468,0.202393028493097,0.0005415441745319511,0.9715085851140468,0.843125,0.1100351576721558,0.007127488321618153,0.37682670579411826,0.93125,0.0,0.21101250997488769
10,10,0.5,0.8,0.1,160,oracle,25804,0,214659,0,1.0,1.0,1.0,0.0,0.0,0.0,0.023276206544740167,0.008201407003446293,0.08902864327269921,0.96875,0.00625,0.45636126560496076
10,10,0.5,0.8,0.1,160,all_independent,0,0,214659,25804,1.0,0.0,0.0,1.0,0.0,4.448125,0.06188168104554507,0.018443005189890584,0.5054823203000747,0.9375,0.05625,0.4907014520113052
10,10,0.5,0.8,0.1,160,all_one,25804,214659,0,0,0.10730964846982696,1.0,0.19382048845707503,0.0,1.0,0.9,0.13891725339412517,0.004959410489246363,0.4607382289728202,0.9375,0.0,0.14116306820967098
10,10,0.5,0.8,0.1,160,citation,6887,0,214659,18917,1.0,0.26689660517749186,0.42133920650943685,0.7331033948225082,0.0,2.174375,0.054552937403209635,0.015404924046234513,0.25292699092967014,0.925,0.025,0.4776015193492422
10,10,0.5,0.8,0.1,160,text,546,0,214659,25258,1.0,0.02115951015346458,0.04144212523719166,0.9788404898465354,0.0,4.153125,0.06085536104783309,0.018319625078325595,0.5101402664473673,0.9375,0.05625,0.4916556765263893
10,10,0.5,0.8,0.1,160,hybrid,8063,0,214659,17741,1.0,0.31247093473880017,0.47615673074083914,0.6875290652611998,0.0,1.984375,0.05728144237629551,0.016359954804521987,0.26876844537301164,0.925,0.03125,0.4828758776948995
10,10,0.5,0.8,0.5,160,oracle,26345,0,216821,0,1.0,1.0,1.0,0.0,0.0,0.0,0.02231157239365378,0.007098793881527626,0.0795860415167575,0.96875,0.00625,0.4531150077503742
10,10,0.5,0.8,0.5,160,all_independent,0,0,216821,26345,1.0,0.0,0.0,1.0,0.0,4.494375,0.04550303723353743,0.016266589951854555,0.4525493193094904,0.95,0.04375,0.4965756144988974
10,10,0.5,0.8,0.5,160,all_one,26345,216821,0,0,0.10834162670768117,1.0,0.19550222439900414,0.0,1.0,0.9,0.13117825869210892,0.004896202381040598,0.44306251748441283,0.95,0.0,0.15216406892075884
10,10,0.5,0.8,0.5,160,citation,6625,0,216821,19720,1.0,0.25147086733725565,0.4018804974218987,0.7485291326627443,0.0,2.22375,0.029911334608571438,0.012484566791349145,0.12892879192384818,0.96875,0.025,0.4894654048865177
10,10,0.5,0.8,0.5,160,text,18708,151758,65063,7637,0.1097462250536764,0.710115771493642,0.1901113250783747,0.2898842285063579,0.6999229779403286,0.23937499999999998,0.06724663234117009,0.015780280553770502,0.23955436341081654,0.9125,0.025,0.4431958691689011
10,10,0.5,0.8,0.5,160,hybrid,23340,188346,28475,3005,0.11025764575834018,0.8859366103624976,0.19610891018396764,0.11406338963750237,0.86867047011129,0.548125,0.06817992406386385,0.011498257351703121,0.23872294493919521,0.9375,0.0125,0.35991119428393864
10,10,0.9,0.0,0.1,160,oracle,25681,0,208948,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0459581626245322,0.013130187901062764,0.1572486981891772,0.94375,0.025,0.4524855237506511
10,10,0.9,0.0,0.1,160,all_independent,0,0,208948,25681,1.0,0.0,0.0,1.0,0.0,4.3862499999999995,0.07746178896688677,0.02024136009080618,0.6621360861815092,0.9125,0.06875,0.48889124204391265
10,10,0.9,0.0,0.1,160,all_one,25681,208948,0,0,0.10945364809976602,1.0,0.19731089854404363,0.0,1.0,0.9,0.1395780833536064,0.005418951056216027,0.4606263690136088,0.9125,0.0,0.1436277056574063
10,10,0.9,0.0,0.1,160,citation,19993,0,208948,5688,1.0,0.7785132977687784,0.8754652537548715,0.22148670223122152,0.0,0.45499999999999996,0.07429235332789186,0.017907627771684517,0.3148960494267996,0.9125,0.05,0.45639893331667736
10,10,0.9,0.0,0.1,160,text,25681,0,208948,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0459581626245322,0.013130187901062764,0.1572486981891772,0.94375,0.025,0.4524855237506511
10,10,0.9,0.0,0.1,160,hybrid,25681,0,208948,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0459581626245322,0.013130187901062764,0.1572486981891772,0.94375,0.025,0.4524855237506511
10,10,0.9,0.0,0.5,160,oracle,26854,0,223204,0,1.0,1.0,1.0,0.0,0.0,0.0,0.030442642032690814,0.01029886500264641,0.09731278670417029,0.95625,0.00625,0.4666982997705157
10,10,0.9,0.0,0.5,160,all_independent,0,0,223204,26854,1.0,0.0,0.0,1.0,0.0,4.57,0.0552998441334024,0.016819901916836914,0.6319134223231602,0.93125,0.04375,0.485720837218331
10,10,0.9,0.0,0.5,160,all_one,26854,223204,0,0,0.10739108526821778,1.0,0.1939533136881031,0.0,1.0,0.9,0.1318692476382671,0.005261767526210899,0.44429526798169866,0.93125,0.0,0.1536574667754795
10,10,0.9,0.0,0.5,160,citation,21031,0,223204,5823,1.0,0.783160795412229,0.8783961574605826,0.21683920458777092,0.0,0.45062499999999994,0.050410263857180095,0.015611930757158806,0.2439714051887822,0.9375,0.0375,0.4768315330109618
10,10,0.9,0.0,0.5,160,text,26854,217904,5300,0,0.10971653633384813,1.0,0.19773794972239814,0.0,0.9762549058260604,0.85625,0.13020981794072056,0.008492101781955481,0.42672791168695295,0.8875,0.0,0.19146562841207632
10,10,0.9,0.0,0.5,160,hybrid,26854,217904,5300,0,0.10971653633384813,1.0,0.19773794972239814,0.0,0.9762549058260604,0.85625,0.13020981794072056,0.008492101781955481,0.42672791168695295,0.8875,0.0,0.19146562841207632
10,10,0.9,0.4,0.1,160,oracle,26911,0,223027,0,1.0,1.0,1.0,0.0,0.0,0.0,0.034778666897039776,0.010469384577616508,0.12485442245046503,0.95625,0.0125,0.44905466301913133
10,10,0.9,0.4,0.1,160,all_independent,0,0,223027,26911,1.0,0.0,0.0,1.0,0.0,4.563750000000001,0.05712930434476151,0.017954197194519825,0.5625226839714996,0.9375,0.05625,0.4944811664828852
